-5.846610592639255727e-02
5.545323536844086743e-01
-1.169622157230290754e-01
5.596088127668719103e-01
1.753374083668357564e-01
6.166155361960983239e-01
2.337594180930356869e-01
6.389982411898444958e-01
2.922230193202711712e-01
6.613999362404112681e-01
3.507334387125527475e-01
6.837891465471316321e-01
4.092488211298573320e-01
7.061853379371241246e-01
4.676319632512266899e-01
7.285728072275912126e-01
5.261124194702380130e-01
7.509765319187025057e-01
5.844997057077337965e-01
7.733426064589240534e-01
6.429647132081752758e-01
7.957347107611282278e-01
7.014512437146731560e-01
8.181367208430463389e-01
7.599083051185717697e-01
8.405234585746717002e-01
8.183472703768066570e-01
8.629274959076610463e-01
8.768139677922232034e-01
8.853004965961869255e-01
9.352507180438794920e-01
9.076988386861544189e-01
9.936875413844918903e-01
9.300767674145047348e-01
1.052172727540846342e+00
9.524836910951306468e-01
1.110646813145648615e+00
9.748770958416576038e-01
1.169070820878643335e+00
9.972553371507222320e-01
1.227501119572867117e+00
1.019652225068649720e+00
1.285921494289270051e+00
1.042028600611832445e+00
1.344437763228246929e+00
1.064421803622604079e+00
1.402855092671983606e+00
1.086808198736474829e+00
1.461321196489299812e+00
1.109211808840115054e+00
1.519790060528474207e+00
1.131597600211929011e+00
