5.315559900212056543e-02
2.036910646016441492e-02
-1.064171431663852863e-01
9.244149576904244978e-03
-1.596020825253238740e-01
1.387246639422185998e-02
2.127425898733830700e-01
8.149741776992538989e-02
-2.659232680992162368e-01
2.312920725769259181e-02
3.191271954796733867e-01
1.222462294474775391e-01
3.723317125072583833e-01
1.426154274571815317e-01
4.255066806511593747e-01
1.629929872488553588e-01
4.787057500415924927e-01
1.833739791660999874e-01
5.319237150871536368e-01
2.037570937377938540e-01
5.851421185201401975e-01
2.241338068846424614e-01
6.383208659417702879e-01
2.444997173835551929e-01
6.915105383193203004e-01
2.648721780749482835e-01
7.446717868988911304e-01
2.852490993566916822e-01
7.979207319381969032e-01
3.056270852875227484e-01
8.510387847018753282e-01
3.259913480749522807e-01
9.042403885320260404e-01
3.463658865085068594e-01
9.574159492436912222e-01
3.667404546989564973e-01
1.010665616347209861e+00
3.871181431166945131e-01
1.063782322374587697e+00
4.074880907064601931e-01
1.117012034064768233e+00
4.278738147108688827e-01
1.170221717519130733e+00
4.482578706820171677e-01
1.223359546382027485e+00
4.686150572904469458e-01
1.276568920624541192e+00
4.889933306139412905e-01
1.329763306130555378e+00
5.093710018947589235e-01
1.382964598870967121e+00
5.297547438480241233e-01
